237.156,13766.266
8508.778,1955.918
11154.453,2367.323
6327.536,10657.917
560.771,13173.58
1528.404,14038.872
14812.314,4711.706
13524.038,13401.022
6412.461,11073.194
14781.708,12750.584
9879.571,14456.862
12709.767,12042.546
10205.287,6948.301
8940.049,3975.065
14404.234,5540.995
3968.215,9988.945
5591.115,720.101
3722.804,7903.154
6106.116,8064.373
15888.51,4111.596
8940.279,4504.253
5631.934,14494.624
7377.661,12686.806
3151.102,7063.698
4108.304,656.164
15760.769,6106.49
4857.812,12749.663
3824.912,1063.122
7867.131,1512.413
5435.888,13482.582
8332.006,3784.582
5218.801,3460.87
9809.974,2606.799
2355.933,12201.265
9064.657,4049.42
10972.558,11166.232
12718.583,2341.375
7086.93,14702.842
8765.089,14195.683
6257.925,10868.319
96.464,15619.919
9261.287,15908.628
15606.274,12091.249
4250.289,4657.673
6626.691,15914.732
10085.331,4474.717
10430.13,8900.794
15865.571,15669.148
13195.259,14195.023
15964.0,3931.029
3448.811,421.02
2935.049,8551.4
8954.732,5861.843
10517.76,9092.958
2883.474,8065.832
4452.253,5072.376
4020.453,8110.788
905.77,5600.254
5723.436,10236.003
2355.865,2273.158
5575.661,8922.833
639.893,12411.888
93.608,14510.978
4997.17,6617.501
1319.921,14425.475
2236.514,9177.757
3835.653,11939.731
13409.298,9526.418
1436.869,10767.911
13381.936,11996.834
11654.266,11938.205
7716.227,13193.708
4403.471,8225.43
9205.685,14005.301
13781.897,488.496
15737.186,7251.961
10278.234,8678.454
10064.429,1986.103
13559.353,7831.317
5957.014,11361.055
4218.391,162.827
12416.868,1884.3
9039.017,13617.327
4863.227,3020.796
10911.503,5077.504
12700.478,14619.183
10314.141,7951.542
1660.329,12618.318
14476.795,8430.789
10812.546,3476.93
15905.054,15989.876
8303.602,8417.277
242.2,2761.909
5080.408,5480.976
3495.971,8600.738
4952.482,3963.32
3084.312,9466.113
8772.799,15578.788
3044.551,3568.124
9423.481,10763.271
10409.366,4938.752
3529.625,14425.444
11092.475,15107.443
10148.664,11718.044
10233.272,10156.429
8776.909,5293.985
6482.468,12086.79
2928.09,14969.497
5482.287,14968.65
11872.35,11589.304
12841.486,9447.58
11311.939,14843.371
11000.761,6430.005
1094.736,2082.589
12652.949,7994.554
10934.419,5166.006
5850.155,12622.072
8724.242,14140.61
14655.684,6482.404
14100.734,14869.012
13275.55,12123.965
12471.146,13342.953
1918.926,8653.321
2822.602,10763.125
12466.649,4427.265
5392.879,13317.51
15955.151,3605.164
7639.018,5560.235
13487.664,9147.498
2311.009,10774.678
13118.242,13563.238
14809.48,3646.012
4233.418,11981.05
9398.845,843.61
9730.723,913.623
5255.028,9233.872
12772.77,1659.992
2239.926,677.713
11328.421,9560.165
13070.783,1444.747
12974.144,9363.248
9433.887,14125.229
8860.561,5072.944
8405.651,14078.751
4451.143,11163.89
862.569,14018.33
1940.881,8928.933
4778.324,7967.414
8711.677,4836.849
775.862,6615.354
9351.519,13122.367
2217.491,5824.586
9076.294,9765.024
6846.134,4162.414
3456.207,9644.627
11538.055,8847.028
1909.661,10182.733
11322.03,3282.087
6772.27,10253.64
9536.855,12647.158
10306.532,8090.2
15016.725,11055.489
1412.726,12058.262
10599.165,5560.254
1977.758,1523.761
8817.328,15290.705
5056.821,3546.897
12526.56,2525.543
812.262,6050.176
9395.372,12373.469
1128.268,13731.268
8910.624,5184.494
5608.03,11653.48
11347.692,15316.116
3739.47,6796.975
6216.263,14411.352
9185.792,1591.131
8726.691,13802.007
1616.165,840.201
994.247,12459.254
14648.497,2575.581
5913.164,2547.551
12561.597,678.433
1162.977,1414.722
12832.681,4535.447
14848.408,5359.938
3815.882,1859.785
2201.739,13680.741
13082.231,15738.52
8366.094,8322.778
8274.671,5861.661
3448.049,14839.372
14260.229,5216.459
3624.775,2216.142
1889.953,13460.533
3792.912,4667.933
15063.956,12907.009
10602.221,12143.137
6515.926,13077.322
8826.828,6517.712
4437.119,12846.006
10884.078,6071.148
15807.656,12390.269
2540.698,745.535
2588.372,13926.214
2745.358,11303.508
8748.031,3692.224
5113.836,12500.201
4444.459,1055.762
7705.715,4055.572
10941.497,3857.312
15336.509,2485.586
9434.071,15665.271
6311.915,5818.646
12794.799,10318.301
5325.603,9810.432
13743.379,5011.288
10227.783,12159.15
4247.124,9276.194
3592.382,2633.054
6675.23,1936.321
14519.991,9093.897
1930.636,1267.739
1102.776,14347.727
12890.177,12462.534
10584.695,5606.322
13259.831,10429.211
9097.828,11345.471
13172.032,12096.987
6344.465,7594.757
12449.556,12215.864
1201.217,2902.819
2467.487,7309.673
14606.947,4108.044
6674.524,7182.166
10883.727,6294.932
3264.416,6648.61
3307.643,280.292
6357.343,2151.993
1365.571,10612.01
9842.918,6703.536
14639.471,7405.781
14282.405,3985.304
9648.496,3121.561
11636.065,13081.864
6886.051,704.897
7080.485,2617.176
9820.966,15477.585
14245.717,10518.939
14939.065,4108.275
9977.313,1405.678
5222.398,1908.177
9341.211,14146.462
12747.55,6662.532
12063.304,3185.949
12925.568,11716.169
6669.719,11493.766
7582.059,5555.029
6750.612,13083.998
8051.175,14595.809
2105.59,1568.41
15545.479,410.884
13293.116,10417.289
2807.683,11775.517
7039.839,14175.201
4160.232,15512.154
9421.855,9206.436
5118.495,11783.038
15025.993,13321.43
11177.661,9337.443
8601.843,127.951
1601.003,7104.347
14519.402,13627.839
6000.136,1172.798
516.21,11492.534
668.337,8890.516
3580.244,10987.291
14180.134,10922.254
7456.071,12179.162
10741.337,11439.047
4521.66,10721.711
14611.335,7002.073
15896.947,8893.133
4326.68,7642.977
10462.48,11328.88
6932.921,14428.729
14559.964,1861.116
10629.647,6055.355
30.932,7619.776
13128.039,759.408
4019.084,13231.075
3272.56,1336.625
12883.464,11039.194
12478.129,15226.629
5313.229,6781.471
3567.267,3582.614
9743.077,10180.301
11408.057,15289.058
14204.991,2506.46
14605.806,2603.147
1185.388,10019.061
11194.59,10545.436
12527.419,11863.873
11970.331,1817.257
1865.139,9630.782
10153.063,4934.708
6591.431,12010.265
15126.627,12962.258
8270.031,12675.61
4733.025,3744.285
8559.023,8395.019
12733.909,1632.978
13751.042,9887.822
12043.08,2277.178
4361.181,2128.755
14264.866,8272.053
14985.879,12013.152
14126.671,8687.284
10683.801,3665.198
1533.854,14673.21
14571.068,5976.543
2673.192,5799.297
15566.247,1823.996
2788.111,5932.684
15721.061,14446.561
15023.166,11127.155
5467.758,4276.886
9306.025,9679.426
5578.624,2391.179
3909.648,12757.028
227.384,14380.048
11504.8,15898.931
9817.518,15393.742
678.901,6078.14
3431.189,4939.672
1682.633,4140.467
2016.805,15907.115
