10569.359,10072.729
5435.929,12977.096
15371.893,3864.729
7940.277,2632.492
2054.607,16614.625
14420.183,14092.881
3496.081,7822.365
11695.736,78.012
12351.318,1932.712
8651.89,3603.676
10608.783,784.436
16386.582,14649.185
10942.77,14623.325
5617.684,7694.223
16464.466,5077.426
14928.157,11502.263
10198.464,13464.03
15303.137,15657.543
9550.621,8468.985
11206.384,14363.77
12323.407,9274.578
4142.937,11374.318
15361.965,9746.396
8810.69,14621.572
5313.744,5652.745
5230.452,15637.141
1843.09,11943.775
15732.7,5343.391
7326.208,14823.029
567.267,4919.837
6350.088,11146.832
4552.163,13574.021
10017.143,9.091
12691.723,15166.812
7037.65,16402.86
8698.764,16436.398
590.255,7939.399
7621.205,13932.91
13372.634,11981.806
856.432,12241.674
12647.252,9853.493
6439.723,10348.379
11045.341,8869.86
2343.22,15066.4
3891.624,6150.301
9881.854,9369.214
6476.607,16125.561
5229.94,12746.374
13866.155,7928.736
3658.264,11084.061
7436.964,12888.134
10574.777,7456.314
11678.497,5116.726
436.318,4611.874
5563.342,8879.464
2461.47,15664.743
10295.84,14974.83
9197.015,13471.603
14603.431,13100.331
12678.068,4279.816
8207.79,11269.887
7211.613,13187.629
10048.363,3613.726
16414.657,12621.6
11169.966,5936.366
8722.752,1232.466
9079.143,2883.731
11698.868,4317.252
1874.499,2741.618
2473.508,13391.886
13104.009,1821.867
2007.736,9502.428
3641.51,9746.109
4883.391,2462.495
12334.732,7116.864
11739.714,10278.627
15671.373,4955.106
5736.841,9891.765
7036.566,16375.747
1861.764,3994.76
11143.957,9369.826
4858.037,7387.076
8399.369,7468.732
10876.109,8927.29
3998.638,16329.687
13623.252,9574.663
5449.005,12074.059
6243.139,6047.225
2713.11,3132.55
14849.671,10530.84
12958.872,8383.324
7516.027,8480.9
7022.524,13180.361
15375.774,12273.473
1722.502,4925.246
11085.274,14471.299
13321.957,6226.059
13099.668,15376.761
14106.121,16116.679
1403.504,4146.275
13423.215,16092.21
15967.368,2149.222
15919.426,11006.615
4032.362,1355.099
15242.533,5226.979
9924.568,8919.883
5234.989,10517.259
6525.275,3010.537
6302.284,13360.946
5353.277,10117.623
1458.142,16509.416
5039.443,599.366
9935.119,4427.768
2084.929,16093.545
2201.2,10114.679
957.701,10434.053
1901.336,4181.944
632.796,2272.042
14364.065,16600.558
10393.353,15305.447
9767.052,2822.573
9822.37,4101.664
572.35,15543.93
5800.062,3953.666
413.052,12824.86
16011.092,933.519
12494.226,14440.464
13401.101,9559.875
313.207,12601.227
8866.113,1287.98
6580.157,8950.177
9680.606,2455.493
1304.053,12414.284
5293.967,12098.675
7277.069,9136.01
6380.96,11460.324
8765.7,11900.214
1378.144,7226.683
7848.943,13829.798
6401.151,9938.356
3446.937,4759.791
6705.957,3516.368
988.815,11454.952
14708.456,16743.838
16447.153,4049.713
16187.036,15444.456
4043.403,3884.531
15203.881,9724.822
5024.722,7672.649
4709.975,1529.331
6351.087,14208.127
2475.301,15970.704
12245.93,3451.846
1324.392,27.892
3608.35,2137.898
2217.561,4048.303
16534.575,5669.057
6258.889,3628.072
1863.756,4565.355
2544.648,16782.247
12359.068,9359.91
8089.67,6523.199
6655.816,8591.009
4646.381,1767.248
3932.419,16864.764
11749.02,12749.962
6246.408,14219.54
5972.146,2957.327
1082.465,702.233
15429.586,9923.947
14646.15,3881.645
16895.125,2453.891
1498.906,11490.308
6762.225,13471.365
14861.036,9819.075
3157.718,9860.873
15968.946,6022.203
2273.87,14888.351
7280.28,6842.151
512.821,2531.296
12624.26,1648.862
9800.029,8276.19
7854.583,5123.468
4874.003,8379.069
3559.721,8675.21
6278.2,7340.891
16605.491,1076.695
2553.3,16513.094
6319.002,14470.787
16397.447,7559.883
10517.861,14224.489
16473.697,11224.206
14817.893,291.405
10970.411,4306.938
11227.795,1261.45
5720.083,12663.925
11519.901,8572.01
9127.59,10576.514
3730.339,15252.737
16416.817,8046.095
5928.457,4393.301
9581.409,830.284
4823.823,7761.9
8974.158,16495.227
5665.755,11210.989
4088.335,16813.74
4292.073,9443.265
2931.343,2504.181
16799.791,4842.032
12775.78,16709.131
5751.042,4764.839
9288.548,5523.638
1603.237,6997.673
14788.072,2698.276
6818.307,4789.988
10875.417,16054.122
10988.534,5132.788
599.969,10845.659
15326.845,5473.842
5145.375,8497.259
4583.43,14801.921
4336.154,12621.604
5984.571,6821.525
14382.072,8425.513
3733.274,10682.021
9439.111,8498.886
9178.867,2297.55
5120.21,12247.513
4704.189,2870.514
6136.613,3208.662
2401.494,12685.067
1996.547,11204.487
1103.182,13925.46
9506.42,14895.397
2841.41,14264.928
7008.816,13516.093
6991.404,14733.264
4657.628,8586.497
13133.216,4923.825
13123.403,1333.943
8316.511,7635.107
8774.824,4980.152
5367.537,10604.423
9357.822,15443.882
943.851,16934.059
11647.287,7445.25
6855.357,1245.882
6590.406,2321.935
4652.877,1534.825
11093.674,15180.497
14682.486,12014.132
15127.58,9279.518
322.116,12637.967
6256.79,7741.084
11989.583,16888.308
11675.171,10528.826
6679.971,6193.678
7909.088,16934.541
10209.376,6973.384
7286.67,15284.646
6842.712,6077.607
8446.381,14712.157
16725.095,3742.718
13717.524,1842.914
6067.195,12597.484
1543.105,13633.625
6445.775,2535.744
9147.34,6903.382
10489.342,9421.1
16567.643,6532.893
12414.989,3580.151
6920.88,13038.195
11544.499,12706.992
12434.337,11817.334
107.764,3665.822
4758.115,8197.638
4736.015,5700.885
3156.973,7013.025
6332.435,5249.829
8915.906,259.274
4446.02,4138.458
8075.54,1810.2
14209.776,638.887
14682.336,5923.95
3092.756,14796.158
6550.291,6326.46
12300.684,13826.191
16047.835,15484.21
12921.909,2342.631
8928.39,15353.646
14613.138,14394.371
2065.009,4990.293
1682.931,1575.773
16245.184,11666.911
13160.688,5671.92
14298.638,12533.471
7782.715,15613.515
13106.967,13209.243
16732.721,9989.358
7285.037,13203.758
