12406.128004104085,3811.0150464651965
13139.415138558954,3947.129960509503
13337.496190628046,3001.2402148648293
13606.87941031114,4256.282242815727
11934.485748157234,7804.527295464484
13835.703054842485,4214.907667579121
11940.751612705546,3489.3081189334093
12949.655966917415,4459.614914093122
14265.164608940417,2512.1911388273506
14138.773116427472,2861.31856323798
15589.601959218626,1747.6975710354186
14318.190642617334,2922.4337321099993
11999.4182137037,4776.238360740943
14406.638609761623,4899.067733223642
12863.665575804422,2858.5672837688453
15649.0,4166.388011867508
14928.7130007902,7878.493149157725
13338.047414486919,3920.5411728494823
15479.709343770277,4640.34925418328
14235.655144165596,2278.5570126588145
12905.862056223721,2757.8601837412075
15461.119878341695,4684.886604308674
13259.388785039204,4061.1672271407583
15534.0,6126.069431835601
12559.534968614864,5155.259913239686
11758.895220330804,5213.400493369224
14879.19233373141,3916.1640729075198
13625.230079175337,4678.23638888663
15921.0,2507.9920781124038
14643.087898870845,4693.6612820899745
15960.0,4878.623500135607
13684.132936630984,3325.3699156695334
13656.431837465076,4345.89251001928
11040.990552842382,2973.355718911625
14132.961153643706,5087.849397028835
14401.000096623304,4375.561575163235
13688.42926462387,5080.094262013489
15902.137499949222,3722.9478788296437
11819.791203173012,1993.1183454684206
15621.70541750298,7337.607512818671
12196.693180155626,5230.62547585411
15044.929877312341,3512.0279872115884
11878.066413605915,5092.6271219861355
11505.121730345565,5781.032633114057
12528.218754081678,3790.962119124287
15676.09668128611,3143.1562922769504
13818.322723737278,3592.1823506215887
15953.81077240326,3166.950241493501
15783.0,5186.755135769952
13548.926310178667,3818.783952745639
12244.830930639726,5464.667000213668
15377.127084244927,5126.112777722225
15823.237318765363,3723.6924210594743
11552.65558055192,4026.3891755194195
14102.578455256647,3713.731906273448
14306.258716245762,4103.631361606356
10139.17709439923,4317.805364082558
14751.935336820192,5451.752888953037
13889.315829774212,2289.9376627733172
13753.767526817954,6043.89220431357
13186.14910235901,2564.234258759233
14674.280090176057,973.1613100321792
15925.0,3325.835081378324
14220.234107524802,6799.620222882226
15391.767119830429,2394.1511242258575
14132.189666480335,3467.96732900313
12967.537565702569,5434.995855349295
14091.270653056828,5006.036560171451
10968.748333961474,2496.611684825988
14968.683977717932,2498.503578862807
14814.792243187523,5407.599833770791
14527.661389674191,5120.715957860888
14271.710716692085,1887.3350535627728
14190.415298831422,3271.7323274833275
13900.518051787796,4465.227887800351
14207.981915989381,5167.365690261767
14456.350210745053,3518.0132452690214
12933.502606101258,2374.9526463926695
13428.48304646397,5226.1387818110725
14433.586601027788,3482.32151757882
15746.0,3673.8768675639576
13252.638647895008,4158.343117223461
14228.951120265285,3281.289752939832
14121.644241724982,2857.1360238609477
13295.271149059534,574.9347390933276
13617.823833209135,3604.523803119898
13360.210568321781,3958.1194048767566
15157.472882313567,6784.668088318353
14657.052783767547,2431.0463031893432
14415.715442524743,3044.951315049689
14390.540467876046,6236.348749400737
15252.367625334333,2579.7672160476377
12655.690602421044,4605.340953725621
12919.299819143003,5043.918263048936
13793.151144004889,3346.3528595693674
15324.238034509728,2277.1639096098247
15964.879516045194,4892.604222870334
12836.397930064897,1689.7677567896749
13968.762298866632,4781.123924473447
13738.916301438947,4752.137936771868
15232.317506243638,4836.844343561112
15504.874284520249,3489.9687290820116
14063.21019144041,4724.895723615206
13321.274482739118,2402.7721064998514
13725.417333395171,2285.81175950173
15262.065672948933,3974.0843959542162
12960.485041629978,5074.309345449374
13698.815978306715,5604.106920334379
13529.646945160599,4837.295414832787
13088.445321765543,3692.356050283458
12223.981104245853,2124.9670852894415
12973.17279902881,3892.195001401207
13030.58548682765,4734.467799955666
14366.338738933922,3213.70534965024
14449.3586010797,4089.275514305879
12515.773325363441,4654.508036669319
11998.87834213686,3791.404487441726
15838.0,3989.009247927499
13851.682796924602,4066.8502170092856
14040.030378235302,2769.7948510977476
12725.796094017178,3488.2546566198334
11038.948354912018,2584.9264588441943
14433.052749248014,5193.178500854126
15876.0,1965.997763187931
13003.028545951762,3450.3170661026747
11326.042041364304,4485.094468205927
15382.799574838857,3659.416744846356
13816.62213940729,4039.2099534551985
11484.980372490074,5340.35831175017
13394.200363892913,3248.8655970899476
